Actual Delivery Date;CustomerKey;DateKey;Discount Amount;Invoice Date;Invoice Number;Item Class;Item Number;Item;Line Number;List Price;Order Number;Promised Delivery Date;Sales Amount;Sales Amount Based on List Price;Sales Cost Amount;Sales Margin Amount;Sales Price;Sales Quantity;Sales Rep;U/M
05/11/2019;10025025;04/11/2018;3357,78;06/11/2018;117853;P01;17801;Better Fancy Canned Sardines;13000;1431,23;214313;05/11/2019;3798,37;7156,15;2248,46;1549,91;759,674;5;143;EA
05/11/2019;10025025;04/11/2018;3357,78;06/11/2018;117849;P01;17801;Better Fancy Canned Sardines;10000;1431,23;214299;05/11/2019;3798,37;7156,15;2248,46;1549,91;759,674;5;143;EA
05/11/2019;10025025;04/11/2018;1017,83;06/11/2018;117849;P01;27550;Imagine Popsicles;17000;1084,61;214299;05/11/2019;1151,39;2169,22;593,09;558,3;575,695;2;143;EA
05/11/2019;10025025;04/11/2018;763,81;06/11/2018;117849;P01;47801;Red Spade Foot-Long Hot Dogs;37000;1627,84;214299;05/11/2019;864,03;1627,84;475,75;388,28;864,03;1;143;EA
05/11/2019;10025025;04/11/2018;453,47;06/11/2018;117853;P01;28401;Ebony Prepared Salad;29000;966,44;214313;05/11/2019;512,97;966,44;272,27;240,7;512,97;1;143;EA
05/11/2019;10025025;04/11/2018;453,47;06/11/2018;117849;P01;28401;Ebony Prepared Salad;19000;966,44;214299;05/11/2019;512,97;966,44;272,27;240,7;512,97;1;143;EA
05/11/2019;10025025;04/11/2018;5275,17;06/11/2018;117851;P01;20990;Moms Sliced Ham;30000;101;214304;05/11/2019;4824,83;10100;2935,66;1889,17;48,2483;100;143;SE
05/11/2019;10025025;04/11/2018;433,32;06/11/2018;117851;P01;23162;Tell Tale Macintosh Apples;36000;307,83;214304;05/11/2019;490,17;923,49;328,4;161,77;163,39;3;143;EA
05/11/2019;10025025;04/11/2018;212,6;06/11/2018;117851;P01;25413;Atomic Mint Chocolate Bar;39000;226,55;214304;05/11/2019;240,5;453,1;104,81;135,69;120,25;2;143;EA
05/11/2019;10025025;04/11/2018;412,63;06/11/2018;117851;P01;26361;Bravo Canned Yams;43000;439,7;214304;05/11/2019;466,77;879,4;269,34;197,43;233,385;2;143;EA
05/11/2019;10025025;04/11/2018;385,24;06/11/2018;117853;P01;26370;Bravo Canned Tomatos;26000;205,26;214313;05/11/2019;435,8;821,04;230,15;205,65;108,95;4;143;EA
05/11/2019;10025025;04/11/2018;385,24;06/11/2018;117851;P01;26370;Bravo Canned Tomatos;44000;205,26;214304;05/11/2019;435,8;821,04;230,15;205,65;108,95;4;143;EA
05/11/2019;10025025;04/11/2018;340,54;06/11/2018;117851;P01;29070;Nationeel Avocado Dip;55000;181,44;214304;05/11/2019;385,22;725,76;125,36;259,86;96,305;4;143;SE
05/11/2019;10025025;04/11/2018;2554,04;06/11/2018;117851;P01;29071;Nationeel Salted Pretzels;56000;181,44;214304;05/11/2019;2889,16;5443,2;895,92;1993,24;96,30533333;30;143;SE
05/11/2019;10025025;04/11/2018;370,12;06/11/2018;117851;P01;28771;Ebony Oranges;51000;157,76;214304;05/11/2019;418,68;788,8;266,69;151,99;83,736;5;143;SE
05/11/2019;10025025;04/11/2018;370,12;06/11/2018;117851;P01;29091;Nationeel Beef Jerky;58000;157,76;214304;05/11/2019;418,68;788,8;296,61;122,07;83,736;5;143;SE
05/11/2019;10025025;04/11/2018;283,05;06/11/2018;117851;P01;29141;Nationeel Raspberry Fruit Roll;59000;301,62;214304;05/11/2019;320,19;603,24;183,83;136,36;160,095;2;143;EA
05/11/2019;10025025;04/11/2018;230,72;06/11/2018;117851;P01;30093;Just Right Canned Tuna in Water;67000;491,72;214304;05/11/2019;261;491,72;159,14;101,86;261;1;143;EA
05/11/2019;10025025;04/11/2018;238,24;06/11/2018;117851;P01;29255;Thresher Spicy Mints;62000;507,75;214304;05/11/2019;269,51;507,75;162,89;106,62;269,51;1;143;EA
05/11/2019;10025025;04/11/2018;205,77;06/11/2018;117851;P01;37172;Fast Low Fat BBQ Chips;77000;219,27;214304;05/11/2019;232,77;438,54;122,93;109,84;116,385;2;143;EA
05/11/2019;10025025;04/11/2018;317,81;06/11/2018;117851;P01;37215;Fast Salsa Dip;78000;152,12;214304;05/11/2019;290,67;608,48;198,38;92,29;72,6675;4;143;PR
05/11/2019;10025025;04/11/2018;541,91;06/11/2018;117851;P01;38051;Gorilla 1% Milk;82000;577,46;214304;05/11/2019;613,01;1154,92;426,52;186,49;306,505;2;143;EA
05/11/2019;10025025;04/11/2018;514,88;06/11/2018;117851;P01;38076;Cutting Edge Foot-Long Hot Dogs;84000;548,66;214304;05/11/2019;582,44;1097,32;231,26;351,18;291,22;2;143;EA
05/11/2019;10025025;04/11/2018;861,71;06/11/2018;117851;P01;32721;High Top Tomatos;71000;76,52;214304;05/11/2019;974,77;1836,48;367,75;607,02;40,61541667;24;143;EA
05/11/2019;10025025;04/11/2018;424,03;06/11/2018;117851;P01;38050;Gorilla Chocolate Milk;81000;301,23;214304;05/11/2019;479,66;903,69;323,31;156,35;159,8866667;3;143;EA
05/11/2019;10025025;04/11/2018;1765,4597;06/11/2018;117851;P01;37441;Atomic Mint Chocolate Bar;80000;1254,1899;214304;05/11/2019;1997,11;3762,5697;1015,51;981,6;665,7033333;3;143;EA
05/11/2019;10025025;04/11/2018;7179,57;06/11/2018;117851;P01;67550;Discover Manicotti;106000;1275,1;214304;05/11/2019;8121,63;15301,2;4230,77;3890,86;676,8025;12;143;EA
05/11/2019;10025025;04/11/2018;1076,01;06/11/2018;117851;P01;601700;Club Cheese Spread;109000;218,18;214304;05/11/2019;1105,79;2181,8;599;506,79;110,579;10;143;EA
05/11/2019;10025025;04/11/2018;1804,98;06/11/2018;117851;P01;11690;High Top Dried Mushrooms;21000;192,34;214304;05/11/2019;2041,82;3846,8;667,75;1374,07;102,091;20;143;SE
05/11/2019;10025025;04/11/2018;6715,56;06/11/2018;117851;P01;17801;Better Fancy Canned Sardines;27000;1431,23;214304;05/11/2019;7596,74;14312,3;4496,92;3099,82;759,674;10;143;EA
05/11/2019;10025025;04/11/2018;1219,02;06/11/2018;117853;;62510;Tell Tale Onions;64000;1299;214313;05/11/2019;1378,98;2598;751,14;627,84;689,49;2;143;EA
05/11/2019;10025025;04/11/2018;1219,02;06/11/2018;117851;;62510;Tell Tale Onions;101000;1299;214304;05/11/2019;1378,98;2598;751,14;627,84;689,49;2;143;EA
05/11/2019;10025025;04/11/2018;1569,95;06/11/2018;117851;P01;38826;Ebony Macintosh Apples;88000;223,06;214304;05/11/2019;1775,95;3345,9;556,75;1219,2;118,3966667;15;143;SE
05/11/2019;10025025;04/11/2018;206,31;06/11/2018;117853;P01;26361;Bravo Canned Yams;25000;439,7;214313;05/11/2019;233,39;439,7;134,67;98,72;233,39;1;143;EA
05/11/2019;10025025;04/11/2018;926,7;06/11/2018;117853;P01;63600;Gorilla Cheese Spread;67000;1975;214313;05/11/2019;1048,3;1975;504,63;543,67;1048,3;1;143;EA
05/11/2019;10025025;04/11/2018;204,94;06/11/2018;117853;P01;25906;Landslide White Sugar;24000;436,78;214313;05/11/2019;231,84;436,78;211,78;20,06;231,84;1;143;EA
04/11/2019;10025049;04/11/2018;271,78;06/11/2018;117882;P01;62623;Tell Tale Firm Tofu;1000;298;214604;04/11/2019;324,22;596;184,11;140,11;162,11;2;113;EA
04/11/2019;10025246;04/11/2018;244,66;06/11/2018;117805;P01;11690;High Top Dried Mushrooms;1000;192,34;214489;04/11/2019;332,36;577,02;100,16;232,2;110,7866667;3;149;SE
04/11/2019;10025246;04/11/2018;171,3;06/11/2018;117805;P01;20990;Moms Sliced Ham;2000;101;214489;04/11/2019;232,7;404;117,43;115,27;58,175;4;149;SE
04/11/2019;10025246;04/11/2018;769,31;06/11/2018;117805;P01;29071;Nationeel Salted Pretzels;3000;181,44;214489;04/11/2019;1045,09;1814,4;298,64;746,45;104,509;10;149;SE
04/11/2019;10025267;04/11/2018;230,79;06/11/2018;117807;P01;29070;Nationeel Avocado Dip;1000;181,44;214485;04/11/2019;313,53;544,32;94,02;219,51;104,51;3;166;SE
04/11/2019;10025267;04/11/2018;1923,26;06/11/2018;117807;P01;29071;Nationeel Salted Pretzels;2000;181,44;214485;04/11/2019;2612,74;4536;746,6;1866,14;104,5096;25;166;SE
04/11/2019;10025552;04/11/2018;1805,7099;06/11/2018;117857;;64820;Washington Apple Drink;1000;1419,5833;214365;04/11/2019;2453,04;4258,7499;1059,27;1393,77;817,68;3;180;EA
04/11/2019;10025552;04/11/2018;1203,8066;06/11/2018;117867;;64820;Washington Apple Drink;1000;1419,5833;214537;04/11/2019;1635,36;2839,1666;706,18;929,18;817,68;2;180;EA
04/11/2019;10025552;04/11/2018;601,9033;06/11/2018;117898;;64820;Washington Apple Drink;1000;1419,5833;214648;04/11/2019;817,68;1419,5833;353,09;464,59;817,68;1;180;EA
04/11/2019;10025919;04/11/2018;256,31;06/11/2018;117869;;63663;Just Right Fancy Canned Oysters;1000;283,03;214550;04/11/2019;309,75;566,06;176,18;133,57;154,875;2;108;EA
04/11/2019;10025919;04/11/2018;565,57;06/11/2018;117836;P01;61856;Moms Potato Salad;64000;232,92;212880;04/11/2019;599,03;1164,6;347,95;251,08;119,806;5;108;EA
04/11/2019;10026334;04/11/2018;409,2;06/11/2018;117859;P01;26502;Bravo Large Canned Shrimp;6000;939,57;214400;04/11/2019;530,37;939,57;266,94;263,43;530,37;1;111;EA
04/11/2019;10026334;04/11/2018;194,29;06/11/2018;117859;P01;38826;Ebony Macintosh Apples;14000;223,06;214400;04/11/2019;251,83;446,12;74,23;177,6;125,915;2;111;SE
04/11/2019;10026334;04/11/2018;1417,91;06/11/2018;117859;P01;47801;Red Spade Foot-Long Hot Dogs;16000;1627,84;214400;04/11/2019;1837,77;3255,68;951,5;886,27;918,885;2;111;EA
04/11/2019;10026334;04/11/2018;334,37;06/11/2018;117859;P01;45880;Red Spade Low Fat Bologna;15000;767,75;214400;04/11/2019;433,38;767,75;282,05;151,33;433,38;1;111;EA
04/11/2019;10026334;04/11/2018;494,22;06/11/2018;117859;P01;48500;Red Spade Low Fat Cole Slaw;17000;1134,77;214400;04/11/2019;640,55;1134,77;320,76;319,79;640,55;1;111;EA
04/11/2019;10026334;04/11/2018;1262,71;06/11/2018;117859;P01;28401;Ebony Prepared Salad;8000;966,44;214400;04/11/2019;1636,61;2899,32;816,82;819,79;545,5366667;3;111;EA
04/11/2019;10026334;04/11/2018;527,85;06/11/2018;117859;P01;20990;Moms Sliced Ham;4000;101;214400;04/11/2019;684,15;1212;352,28;331,87;57,0125;12;111;SE
04/11/2019;10026334;04/11/2018;472,37;06/11/2018;117859;P01;27550;Imagine Popsicles;7000;1084,61;214400;04/11/2019;612,24;1084,61;296,55;315,69;612,24;1;111;EA
04/11/2019;10026334;04/11/2018;166,24;06/11/2018;117859;P01;37170;Fast BBQ Potato Chips;13000;190,85;214400;04/11/2019;215,46;381,7;85,26;130,2;107,73;2;111;EA
04/11/2019;10026336;04/11/2018;191,75;06/11/2018;117855;P01;22680;Tell Tale Firm Tofu;1000;36,69;214340;04/11/2019;248,53;440,28;106,08;142,45;20,71083333;12;130;EA
05/11/2019;10000460;05/11/2018;472,37;07/11/2018;118034;P01;27550;Imagine Popsicles;3000;1084,61;214725;05/11/2019;612,24;1084,61;296,55;315,69;612,24;1;154;EA
06/11/2018;10000499;06/11/2017;1622,22;08/11/2017;316809;P01;29071;Nationeel Salted Pretzels;1000;181,44;113766;06/11/2018;2006,58;3628,8;597,28;1409,3;100,329;20;179;SE
05/11/2019;10002506;05/11/2018;199,1;07/11/2018;117968;P01;26361;Bravo Canned Yams;18000;439,7;213231;05/11/2019;240,6;439,7;134,67;105,93;240,6;1;103;EA
05/11/2019;10002506;05/11/2018;675,02;07/11/2018;118073;P01;30289;Even Better Strawberry Yogurt;1000;1490,76;214850;05/11/2019;815,74;1490,76;546,44;269,3;815,74;1;103;EA
05/11/2019;10004516;05/11/2018;3421,1556;07/11/2018;117941;;65180;Nationeel Sesame Crackers;1000;298,8941;214798;05/11/2019;1361,15;4782,3056;455,41;905,74;85,071875;16;124;EA
05/11/2019;10004516;05/11/2018;-203,8;07/11/2018;117941;;EXPEDITORS - AIR;Fast Avocado Dip;2000;0;214798;05/11/2019;203,8;0;0;203,8;203,8;1;124;EA
05/11/2019;10005006;05/11/2018;411,48;07/11/2018;117951;P01;60794;High Top Walnuts;15000;51,88;211923;05/11/2019;366,72;778,2;176,87;189,85;24,448;15;167;EA
06/11/2018;10005919;06/11/2017;35,45;08/11/2017;316826;;64150;Even Better Buttermilk;1000;44,31;111047;06/11/2018;850,75;886,2;795,14;55,61;42,5375;20;117;EA
06/11/2018;10005919;06/11/2017;17,72;08/11/2017;316827;;64150;Even Better Buttermilk;1000;44,31;111052;06/11/2018;425,38;443,1;397,57;27,81;42,538;10;117;EA
01/11/2019;10008134;05/11/2018;2213,7996;07/11/2018;117977;P01;37441;Atomic Mint Chocolate Bar;20000;1254,1899;214118;01/11/2019;2802,96;5016,7596;1354,01;1448,95;700,74;4;115;EA
06/11/2018;10009639;06/11/2017;1529,87;08/11/2017;316860;P01;61853;Moms Corned Beef;17000;232,92;113166;06/11/2018;1731,01;3260,88;991,38;739,63;123,6435714;14;155;EA
06/11/2018;10009650;06/11/2017;764,97;08/11/2017;316856;P01;29260;Monarch Ravioli;9000;556,63;112965;06/11/2018;904,92;1669,89;498,89;406,03;301,64;3;132;EA
06/11/2018;10010970;06/11/2017;286,31;08/11/2017;316775;;63235;Token Cola;2000;625;113644;06/11/2018;338,69;625;252,06;86,63;338,69;1;104;EA
06/11/2018;10010970;06/11/2017;904,74;08/11/2017;316871;P01;63600;Gorilla Cheese Spread;1000;1975;113521;06/11/2018;1070,26;1975;504,63;565,63;1070,26;1;104;EA
06/11/2018;10011345;06/11/2017;475,44;08/11/2017;316808;P01;275502;Fabulous Cream Soda;3000;1077,41;112921;06/11/2018;601,97;1077,41;303,57;298,4;601,97;1;131;EA
06/11/2018;10011345;06/11/2017;409,49;08/11/2017;316808;P01;265022;BBB Best Apple Preserves;4000;927,97;112921;06/11/2018;518,48;927,97;273,87;244,61;518,48;1;131;EA
06/11/2018;10011345;06/11/2017;423,69;08/11/2017;316808;P01;465052;Club String Cheese;5000;960,15;112921;06/11/2018;536,46;960,15;300,27;236,19;536,46;1;131;EA
06/11/2018;10011345;06/11/2017;1454,58;08/11/2017;316808;P01;265072;Fabulous Mango Drink;1000;1648,13;112921;06/11/2018;1841,68;3296,26;939,98;901,7;920,84;2;131;EA
06/11/2018;10011345;06/11/2017;1754,7665;08/11/2017;316808;P01;20910;Moms Sliced Turkey;6000;795,3093;112921;06/11/2018;2221,78;3976,5465;1274,37;947,41;444,356;5;131;EA
06/11/2018;10011345;06/11/2017;528,16;08/11/2017;316808;P01;485002;Club Head Cheese;2000;1196,89;112921;06/11/2018;668,73;1196,89;327,23;341,5;668,73;1;131;EA
06/11/2018;10011345;06/11/2017;2377,31;08/11/2017;316807;P01;29460;BBB Best Chunky Peanut Butter;5000;385,84;112866;06/11/2018;2252,77;4630,08;1174,62;1078,15;187,7308333;12;131;EA
06/11/2018;10011345;06/11/2017;28617,59;08/11/2017;316807;P01;30285;Even Better Chocolate Milk;1000;1327,05;112866;06/11/2018;27118,51;55736,1;19772,41;7346,1;645,6788095;42;131;EA
06/11/2018;10011345;06/11/2017;2710,88;08/11/2017;316807;P01;24336;Fast Low Fat Cookies;4000;219,99;112866;06/11/2018;2568,88;5279,76;835,62;1733,26;107,0366667;24;131;EA
06/11/2018;10011345;06/11/2017;1797,64;08/11/2017;316807;P01;31149;Club Jack Cheese;2000;83,36;112866;06/11/2018;1703,48;3501,12;835,48;868;40,55904762;42;131;EA
06/11/2018;10011345;06/11/2017;2741,93;08/11/2017;316807;P01;23674;Tell Tale Sweet Onion;3000;222,51;112866;06/11/2018;2598,31;5340,24;1049,04;1549,27;108,2629167;24;131;EA
05/11/2019;10011398;05/11/2018;718,57;07/11/2018;117970;P01;20910;Moms Sliced Turkey;13000;824,96;213453;05/11/2019;931,35;1649,92;509,75;421,6;465,675;2;113;EA
05/11/2019;10011521;05/11/2018;136,92;07/11/2018;118038;;31506;Red Spade Foot-Long Hot Dogs;2000;171,15;214737;05/11/2019;205,38;342,3;53,52;151,86;102,69;2;110;EA
05/11/2019;10011521;05/11/2018;211,34;07/11/2018;118038;P01;36941;Tell Tale Sweet Peas;4000;264,18;214737;05/11/2019;317,02;528,36;145,28;171,74;158,51;2;110;EA
06/11/2018;10012226;06/11/2017;183,14;08/11/2017;316837;P01;38842;Ebony Lemons;38000;192,91;111777;06/11/2018;202,68;385,82;107,15;95,53;101,34;2;180;EA
06/11/2018;10012226;06/11/2017;305,35;08/11/2017;316862;P01;61150;Good Light Wine;43000;321,63;113240;06/11/2018;337,91;643,26;260,33;77,58;168,955;2;180;EA
06/11/2018;10012226;06/11/2017;520,37;08/11/2017;316825;;26405;Bravo Beef Soup;43000;57,11;110770;06/11/2018;507,61;1027,98;175,97;331,64;28,20055556;18;180;EA
06/11/2018;10013080;06/11/2017;634,6133;08/11/2017;316776;;64820;Washington Apple Drink;4000;1419,5833;113653;06/11/2018;784,97;1419,5833;353,09;431,88;784,97;1;180;EA
06/11/2018;10013080;06/11/2017;634,6133;08/11/2017;316854;;64820;Washington Apple Drink;4000;1419,5833;112929;06/11/2018;784,97;1419,5833;353,09;431,88;784,97;1;180;EA
05/11/2019;10013238;05/11/2018;315,14;07/11/2018;117979;P01;62616;Tell Tale Limes;11000;298;214193;05/11/2019;280,86;596;190,69;90,17;140,43;2;117;EA
06/11/2018;10013572;06/11/2017;595,07;08/11/2017;316781;;62510;Tell Tale Onions;1000;1299;113679;06/11/2018;703,93;1299;375,57;328,36;703,93;1;181;EA
29/10/2019;10014495;05/11/2018;-515,24;07/11/2018;117986;;17801;American Pimento Loaf;1000;0;214286;29/10/2019;515,24;0;0;515,24;515,24;1;161;EA
06/11/2018;10014533;06/11/2017;340,83;08/11/2017;316795;P01;61743;Carlson Low Fat Cottage Cheese;1000;803,86;113796;06/11/2018;463,03;803,86;388,62;74,41;463,03;1;183;EA
04/11/2019;10014802;05/11/2018;305,04;07/11/2018;117926;P01;15640;Super Vegetable Oil;6000;163,47;214179;04/11/2019;348,84;653,88;82,39;266,45;87,21;4;117;EA
04/11/2019;10014802;05/11/2018;3508,08;07/11/2018;117926;P01;478022;Club Havarti Cheese;1000;1880;214179;04/11/2019;4011,92;7520;2065,03;1946,89;1002,98;4;117;EA
05/11/2019;10014810;05/11/2018;1,81899E-12;07/11/2018;118060;;37647;Landslide Hot Chocolate;1000;2,28;214783;05/11/2019;13301,52;13301,52;8041,59;5259,93;2,28;5834;172;EA
05/11/2019;10015030;05/11/2018;559,3;07/11/2018;118003;P01;26361;Bravo Canned Yams;2000;439,7;214517;05/11/2019;759,8;1319,1;404,02;355,78;253,2666667;3;161;EA
05/11/2019;10015030;05/11/2018;1748,91;07/11/2018;118003;P01;20910;Moms Sliced Turkey;1000;824,96;214517;05/11/2019;2375,89;4124,8;1274,37;1101,52;475,178;5;161;EA
05/11/2019;10015030;05/11/2018;2410,44;07/11/2018;118003;P01;62700;Tell Tale Canned Peanuts;3000;568,5;214517;05/11/2019;3274,56;5685;1440,06;1834,5;327,456;10;161;EA
05/11/2019;10015793;05/11/2018;199,1;07/11/2018;117969;P01;26361;Bravo Canned Yams;8000;439,7;213359;05/11/2019;240,6;439,7;134,67;105,93;240,6;1;173;EA
05/11/2019;10016588;05/11/2018;254,04;07/11/2018;118029;P01;39681;Even Better Low Fat String Cheese;2000;561,04;214710;05/11/2019;307;561,04;196,28;110,72;307;1;104;EA
05/11/2019;10016588;05/11/2018;184,98;07/11/2018;118029;P01;37606;Colony Blueberry Muffins;1000;408,52;214710;05/11/2019;223,54;408,52;115,14;108,4;223,54;1;104;SE
06/11/2018;10016780;06/11/2017;9982,4;08/11/2017;316806;P01;63942;Even Better String Cheese;1000;18,3824;110422;06/11/2018;8400;18382,4;6948,3;1451,7;8,4;1000;120;EA
06/11/2018;10016780;06/11/2017;9982,4;08/11/2017;316806;P01;63942;Even Better String Cheese;1001;18,3824;110422;06/11/2018;8400;18382,4;6948,3;1451,7;8,4;1000;120;EA
06/11/2018;10016780;06/11/2017;16302,6;08/11/2017;316802;;62665;Tell Tale Lemons;1000;30,021;110427;06/11/2018;13718,4;30021;14115,3;-396,9;13,7184;1000;120;EA
06/11/2018;10017585;06/11/2017;238,21;08/11/2017;316880;P01;29255;Thresher Spicy Mints;1000;507,75;113635;06/11/2018;269,54;507,75;162,89;106,65;269,54;1;134;EA
06/11/2018;10017585;06/11/2017;328,23;08/11/2017;316880;;63253;Token Apple Drink;27000;349,81;113635;06/11/2018;371,39;699,62;199,97;171,42;185,695;2;134;EA
06/11/2018;10017585;06/11/2017;227,94;08/11/2017;316880;P01;29754;BBB Best Pepper;10000;485,84;113635;06/11/2018;257,9;485,84;158,18;99,72;257,9;1;134;EA
06/11/2018;10017585;06/11/2017;275,32;08/11/2017;316880;P01;25982;Landslide Pepper;43001;195,61;113635;06/11/2018;311,51;586,83;146,19;165,32;103,8366667;3;134;EA
06/11/2018;10017585;06/11/2017;263,21;08/11/2017;316880;P01;39190;Nationeel Raisins;17000;187,01;113635;06/11/2018;297,82;561,03;230,51;67,31;99,27333333;3;134;EA
06/11/2018;10017585;06/11/2017;246,92;08/11/2017;316880;P01;39680;Even Better String Cheese;18000;263,15;113635;06/11/2018;279,38;526,3;203,05;76,33;139,69;2;134;EA
06/11/2018;10017585;06/11/2017;452,7;08/11/2017;316880;P01;61145;Good Imported Beer;22000;321,64;113635;06/11/2018;512,22;964,92;402,36;109,86;170,74;3;134;EA
05/11/2019;10017638;05/11/2018;357,17;07/11/2018;117997;P01;29062;Nationeel Low Fat Popcorn;4000;157,76;214390;05/11/2019;431,63;788,8;226,99;204,64;86,326;5;115;EA
05/11/2019;10017638;05/11/2018;2562,97;07/11/2018;117996;P01;20990;Moms Sliced Ham;1000;101;214388;05/11/2019;2487,03;5050;1467,83;1019,2;49,7406;50;115;EA
06/11/2018;10017828;06/11/2017;241,83;08/11/2017;316769;P01;39860;Washington Cream Soda;12000;467,53;112666;06/11/2018;225,7;467,53;205,72;19,98;225,7;1;153;SE
05/11/2019;10018867;05/11/2018;531,7799;07/11/2018;118041;P01;37441;Atomic Mint Chocolate Bar;1000;1254,1899;214742;05/11/2019;722,41;1254,1899;338,5;383,91;722,41;1;119;EA
05/11/2019;10018871;05/11/2018;0;07/11/2018;117937;;31317;Club Buttermilk;1000;9,504;210446;05/11/2019;4799,52;4799,52;3704,02;1095,5;9,504;505;154;EA
05/11/2019;10018871;05/11/2018;0,0048;07/11/2018;117934;;35010;Better Rice Soup;1000;38,5506;210137;05/11/2019;9946,05;9946,0548;4826,77;5119,28;38,5505814;258;154;EA
05/11/2019;10018871;05/11/2018;-0,0028;07/11/2018;117936;;61687;Better Fancy Canned Anchovies;1000;22,3832;210162;05/11/2019;5506,27;5506,2672;4404,43;1101,84;22,38321138;246;154;EA
05/11/2019;10018871;05/11/2018;0,0008;07/11/2018;117932;;29277;Monarch Spaghetti;1000;40,3128;210108;05/11/2019;37732,78;37732,7808;17685,63;20047,15;40,31279915;936;154;EA
05/11/2019;10018871;05/11/2018;0,004;07/11/2018;117933;;35009;Better Fancy Canned Sardines;2000;39,1545;210111;05/11/2019;16914,74;16914,744;7373,25;9541,49;39,15449074;432;154;EA
06/11/2018;10019105;06/11/2017;570,02;08/11/2017;316792;P01;67550;Discover Manicotti;1000;1275,1;113770;06/11/2018;705,08;1275,1;352,56;352,52;705,08;1;151;EA
06/11/2018;10019194;06/11/2017;589,53;08/11/2017;316851;P01;61853;Moms Corned Beef;56000;232,92;112879;06/11/2018;575,07;1164,6;354,06;221,01;115,014;5;108;EA
06/11/2018;10019812;06/11/2017;246,49;08/11/2017;316857;P01;39860;Washington Cream Soda;1000;467,53;113075;06/11/2018;221,04;467,53;205,72;15,32;221,04;1;113;SE
06/11/2018;10019913;06/11/2017;29,22;08/11/2017;316810;P01;30500;Blue Label Canned Beets;1000;365,25;100890;06/11/2018;701,28;730,5;544,11;157,17;350,64;2;181;EA
05/11/2019;10020184;05/11/2018;0;07/11/2018;117943;;37559;Walrus Chardonnay;1000;0,3929;213577;05/11/2019;392,9;392,9;340,1;52,8;0,3929;1000;114;EA
05/11/2019;10020184;05/11/2018;0,0012;07/11/2018;117942;;31400;Red Spade Pimento Loaf;1000;35,4219;213534;05/11/2019;22953,39;22953,3912;16718,08;6235,31;35,42189815;648;114;EA
05/11/2019;10020192;05/11/2018;695,27;07/11/2018;117976;P01;45880;Red Spade Low Fat Bologna;45000;767,75;214090;05/11/2019;840,23;1535,5;564,11;276,12;420,115;2;130;EA
05/11/2019;10020192;05/11/2018;1867,71;07/11/2018;117976;P01;20910;Moms Sliced Turkey;19000;824,96;214090;05/11/2019;2257,09;4124,8;1274,37;982,72;451,418;5;130;EA
